GeoName,IndustryClassification,Description,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",55,   Management of companies and enterprises,None,None,None,None,None,None,None,None,None,None,None
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",56,   Administrative and support and waste management and remediation services,9422.3,9495.2,8847.6,9491.2,9809.4,9860,None,10301.1,None,None,None
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","61, 62","  Educational services, health care, and social assistance",34095.7,35728.5,36615.1,36414.6,36962.3,37347.1,37569.7,38378.4,39008.1,39481,40354
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",61,   Educational services,7276,7562.8,7909.2,7896.4,7869.4,7914.4,7576.4,7762.5,7615.9,7738,7770.2
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",62,   Health care and social assistance,26820.1,28165.4,28705.9,28518.1,29094.6,29435.6,30015.2,30636.6,31437.2,31785.6,32642.3
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","71, 72","  Arts, entertainment, recreation, accommodation, and food services",9950.3,9403.9,8863.1,9526.4,9986.6,10148.9,10135.8,10166,10222.8,10354,10408.6
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",71,"   Arts, entertainment, and recreation",3206.3,3117.9,3006.9,3414.7,3613.6,3604.7,3596.9,3638,3619.9,3778.7,3816.4
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",72,   Accommodation and food services,6749.2,6287.2,5856.2,6112,6373.3,6544.3,6538.9,6528.8,6602.5,6579,6596.7
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",81,  Other services (except government and government enterprises),7238.6,6882.4,6462.3,6352.9,6322.4,6468.2,6095,6221.7,6188.8,6362.7,6429.7
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","11, 21",Natural resources and mining,738.7,None,1027.2,947.7,879.7,None,None,None,None,None,1637.1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42, 44-45",Trade,41997.8,40574.9,37956.6,38677.7,38699.8,38988.4,40221.6,41409.3,None,None,None
"Phoenix-Mesa-Scottsdale, AZ",11,"  Agriculture, forestry, fishing, and hunting",679.7,554.6,345.8,406.7,532.3,496.8,604.2,711.1,537.4,671.3,594.5
"Phoenix-Mesa-Scottsdale, AZ",21,"  Mining, quarrying, and oil and gas extraction",2800.4,2530.5,1984,1753.5,1862,1993.1,1834,2218.3,1988.6,1906.3,2173.9
"Phoenix-Mesa-Scottsdale, AZ",22,  Utilities,4376.5,4474.3,4186.5,4374.6,4434.6,4039,3917.6,3727.9,3789.5,4081.1,4121.5
"Phoenix-Mesa-Scottsdale, AZ",23,  Construction,18050.3,13842.5,8683.8,7788.3,6984.6,7390.2,8008.7,7700.3,8162.7,8731.7,9230.1
"Phoenix-Mesa-Scottsdale, AZ",31-33,  Manufacturing,18018,17187.4,14984.2,15993,17079.7,17917.1,15760.1,17236.5,18200.9,18124.1,18911.5
"Phoenix-Mesa-Scottsdale, AZ",42,  Wholesale trade,14589.6,14074.7,12360.5,12282.3,12301.6,12960,12646.2,12688.4,12936.3,13403.5,13870.8
"Phoenix-Mesa-Scottsdale, AZ",44-45,  Retail trade,15875.2,14254.2,13131.4,13352.9,14701,14682.3,14325.9,15457.6,15831.7,16451.6,17103.5
"Phoenix-Mesa-Scottsdale, AZ",48-49,  Transportation and warehousing,5894.9,5618.7,5206.2,5490.6,5444.1,5509.9,5186.9,5301.5,5419.4,5461.9,5772.6
"Phoenix-Mesa-Scottsdale, AZ",51,  Information,5406.6,5227.8,5237.7,5222.9,5315.7,5542.1,6182.2,6866.3,7449.6,7946.8,8067.9
"Phoenix-Mesa-Scottsdale, AZ","52, 53","  Finance, insurance, real estate, rental, and leasing",46107.3,44918.4,42144.5,42592.2,43185,45010.4,46205.6,47068.7,49609.1,50043.8,50809
"Phoenix-Mesa-Scottsdale, AZ",52,   Finance and insurance,11732.4,10219,10193.2,11600.8,12451.2,14184.2,13884.5,13475.1,14768,14040.1,14372.7
"Phoenix-Mesa-Scottsdale, AZ",53,   Real estate and rental and leasing,34274.4,34734,31951.3,30963.4,30672.1,30682,32232.5,33577.6,34746.8,36058,36468.8
"Phoenix-Mesa-Scottsdale, AZ","54, 55, 56",  Professional and business services,24125.5,24451.6,22227.6,21912.9,22530.8,23249.3,24267.5,25256.9,25909.8,26948.5,28080.9
"Phoenix-Mesa-Scottsdale, AZ",54,"   Professional, scientific, and technical services",11332.9,11797.7,10874.4,10648.1,11039.3,11266.7,11183.4,11414.5,11908.6,12642.1,13001.6
"Phoenix-Mesa-Scottsdale, AZ",55,   Management of companies and enterprises,2864.5,2856.2,2639.4,2516.7,2503.8,2771.1,3157.2,3533.2,3563.5,3650.2,3930.2
"Phoenix-Mesa-Scottsdale, AZ",56,   Administrative and support and waste management and remediation services,9927.5,9797,8713.9,8749.5,8988.3,9213.3,9948.3,10343.7,10465.3,10679.8,11184.1
"Phoenix-Mesa-Scottsdale, AZ","61, 62","  Educational services, health care, and social assistance",14250.6,15455.5,15785.9,16123.7,16609.7,16833.4,16944.8,17387,18050.3,18675.3,19780.1
"Phoenix-Mesa-Scottsdale, AZ",61,   Educational services,1748.8,1932.3,2179.1,2373.8,2416.4,2424.5,2270.2,2286.8,2276.8,2208.6,2262.5
"Phoenix-Mesa-Scottsdale, AZ",62,   Health care and social assistance,12501.2,13522.7,13606.8,13749.5,14193.3,14409.7,14684.1,15113.3,15796.4,16507.3,17570.3
"Phoenix-Mesa-Scottsdale, AZ","71, 72","  Arts, entertainment, recreation, accommodation, and food services",8910.4,8209.8,7622.4,7812.6,8108.4,8258.2,8700.2,8400.8,8424.9,8422.2,8923.6
"Phoenix-Mesa-Scottsdale, AZ",71,"   Arts, entertainment, and recreation",1977.4,1975.3,1928.9,2000.1,1963.8,2119.3,2177.1,2348.6,2241.7,2310,2530.6
"Phoenix-Mesa-Scottsdale, AZ",72,   Accommodation and food services,6938.9,6235.8,5693.6,5812.5,6144.7,6139.4,6522.8,6058.2,6185.7,6117.1,6401.8
"Phoenix-Mesa-Scottsdale, AZ",81,  Other services (except government and government enterprises),4313.5,4087.4,3811.6,3641.5,3661.6,3761.6,3688.9,3846.6,3905.6,3961.7,4129.8
"Phoenix-Mesa-Scottsdale, AZ","11, 21",Natural resources and mining,3523,3102.8,2329.8,2161.6,2405.9,2488.8,2472.9,2966.4,2540.7,2603.8,2794.9
"Phoenix-Mesa-Scottsdale, AZ","42, 44-45",Trade,30478.3,28318.8,25491.9,25634.1,26990.4,27637.4,26967.4,28129.7,28750.7,29836.6,30955.5
"Pittsburgh, PA",11,"  Agriculture, forestry, fishing, and hunting",None,None,None,None,None,None,None,None,51.4,47.4,44.8
"Pittsburgh, PA",21,"  Mining, quarrying, and oil and gas extraction",1669.6,1815.4,2373.6,None,3396.1,3836.6,4743.9,6996,9109.3,10525.4,14166.7
"Pittsburgh, PA",22,  Utilities,2988.2,2907,2463.6,2812.1,2949.9,2814.6,2587.4,2467.2,2512.5,2462.2,2521.6
"Pittsburgh, PA",23,  Construction,4718.9,4850.8,4963,5031.3,5294,5697,5770,5834.5,5706.8,5429.5,5691
"Pittsburgh, PA",31-33,  Manufacturing,12121.6,11904.8,10501,10457.6,10592.3,10740.2,11191.3,11512.3,11750.2,11989,12007.2
"Pittsburgh, PA",42,  Wholesale trade,7858.8,7847.4,6947.8,7092,7150.4,7053.3,7085.5,7210.9,7411.4,7206.3,7226.5
"Pittsburgh, PA",44-45,  Retail trade,5775,5779.1,5729.5,6146.3,6483.9,6504,6485.8,6306.9,6536.2,6812,6915.7
"Pittsburgh, PA",48-49,  Transportation and warehousing,3335.3,2774.6,2648.7,2835.7,2876.9,2814.6,3096.3,3352.4,3699.6,3459.1,3579.5
"Pittsburgh, PA",51,  Information,2865.5,2670.4,2985.6,3144.6,3299.2,3089.8,3666.8,3685.7,4029.5,4161.8,4504.9
"Pittsburgh, PA","52, 53","  Finance, insurance, real estate, rental, and leasing",19696.3,18533.5,21831,22673.4,23089.5,22831.7,22248.4,23496.1,22780.9,22878.4,23740.6
"Pittsburgh, PA",52,   Finance and insurance,6590.7,5285.1,7522.1,7568.8,7507.3,7685.5,7765.9,7972.1,8048.5,7737.6,8151.9
"Pittsburgh, PA",53,   Real estate and rental and leasing,13060.1,13305.4,14308.9,15109.9,15597.8,15143.4,14453.9,15520.8,14684.4,15150.2,15576.8
"Pittsburgh, PA","54, 55, 56",  Professional and business services,None,None,None,17350.2,None,None,18975.3,18782.3,19880.6,19524.9,19518.7
"Pittsburgh, PA",54,"   Professional, scientific, and technical services",8092.1,8925.7,8750.4,8850.8,9010.6,8931.2,8874.6,9032.8,9470.3,9687.8,9514.4
"Pittsburgh, PA",55,   Management of companies and enterprises,None,None,None,None,5835.9,6446.1,6820.8,6536,7253.2,6758.1,6787.5
"Pittsburgh, PA",56,   Administrative and support and waste management and remediation services,None,None,None,None,None,None,3302.8,3221.1,3184.7,3074.4,3215.5
"Pittsburgh, PA","61, 62","  Educational services, health care, and social assistance",13235.1,13758.2,13920.5,14013,14258.8,14319.4,None,None,14475.8,14394.7,14755.4
"Pittsburgh, PA",61,   Educational services,2598.8,2647.1,2789.8,2854.7,2840.3,2819.6,None,None,2590,2556.8,2558.6
"Pittsburgh, PA",62,   Health care and social assistance,10636.6,11110.8,11130.8,11158.1,11419.2,11501.4,11696.8,11670.2,11906.6,11860.6,12227.3
"Pittsburgh, PA","71, 72","  Arts, entertainment, recreation, accommodation, and food services",4066.9,4031,3988.7,4212.3,4488.9,4448.1,4578.6,4738.2,4722.6,4669.6,4739.8
"Pittsburgh, PA",71,"   Arts, entertainment, and recreation",1480.4,1489,1545,1644.9,1795.8,1856.2,1917.3,2039.5,1971.2,1957.4,2024.5
"Pittsburgh, PA",72,   Accommodation and food services,2588.8,2543.3,2443.8,2567.4,2693.1,2592.1,2661.5,2700.4,2751.3,2712.3,2717.1
"Pittsburgh, PA",81,  Other services (except government and government enterprises),2940.2,2833.1,2716.5,2662.1,2608.5,2489.6,2462.8,2480.8,2746.8,2748.4,2748.3
"Pittsburgh, PA","11, 21",Natural resources and mining,None,None,None,2750.6,None,None,None,None,9145.4,10548.7,14170.1
"Pittsburgh, PA","42, 44-45",Trade,13621.7,13615.1,12677.3,13237,13630.4,13552.1,13566.7,13516.6,13945.8,14011.8,14135
"Portland-Vancouver-Hillsboro, OR-WA",11,"  Agriculture, forestry, fishing, and hunting",None,None,None,None,None,None,681.4,736,914.8,1056.4,None
"Portland-Vancouver-Hillsboro, OR-WA",21,"  Mining, quarrying, and oil and gas extraction",None,None,None,None,None,None,58,74.7,84.6,106.6,None
"Portland-Vancouver-Hillsboro, OR-WA",22,  Utilities,None,None,None,None,None,None,None,None,None,1858.7,1968
"Portland-Vancouver-Hillsboro, OR-WA",23,  Construction,5896.4,5338.1,4455.9,4012,4147.5,4486.4,4798.8,4876.3,4900.1,5369.3,5678.7
"Portland-Vancouver-Hillsboro, OR-WA",31-33,  Manufacturing,26622.9,35301.2,39602,49062.3,55542.3,46822.2,41471.1,40129.4,39023.9,40204.6,40529.1
"Portland-Vancouver-Hillsboro, OR-WA",42,  Wholesale trade,None,None,None,None,9233,None,None,None,None,8807.6,9306.7
"Portland-Vancouver-Hillsboro, OR-WA",44-45,  Retail trade,5699.3,5482.4,5251,5381,5317.3,5447.5,5743.5,5963.4,6328.1,6744.8,7123.5
"Portland-Vancouver-Hillsboro, OR-WA",48-49,  Transportation and warehousing,None,None,None,None,None,None,3289.3,3366.8,3413.3,3503.5,3672.2
"Portland-Vancouver-Hillsboro, OR-WA",51,  Information,4676.3,None,None,None,None,None,4819.7,None,5563.1,None,None
"Portland-Vancouver-Hillsboro, OR-WA","52, 53","  Finance, insurance, real estate, rental, and leasing",24252.3,None,None,None,None,23510.4,23449.8,24737,26986.5,None,28059.8
"Portland-Vancouver-Hillsboro, OR-WA",52,   Finance and insurance,5232.3,4704.7,5371.5,5223.6,5348,5464.5,5121.8,5529.7,6592.4,6301.6,6367.7
"Portland-Vancouver-Hillsboro, OR-WA",53,   Real estate and rental and leasing,19009.5,None,None,None,None,18030.7,18341.5,19207.9,20325.6,None,21700.9
"Portland-Vancouver-Hillsboro, OR-WA","54, 55, 56",  Professional and business services,12440.6,13051.9,12049.3,12273.4,12805.7,13459.8,16000.6,17129.3,18610.4,19357.7,20186.1
"Portland-Vancouver-Hillsboro, OR-WA",54,"   Professional, scientific, and technical services",None,6882.9,None,6525.4,6871.5,None,None,None,None,9006.4,None
"Portland-Vancouver-Hillsboro, OR-WA",55,   Management of companies and enterprises,None,3058.8,None,2765.5,2859.7,None,None,None,None,6530.8,None
"Portland-Vancouver-Hillsboro, OR-WA",56,   Administrative and support and waste management and remediation services,3113.7,3111,2816.4,2983.7,3074.4,3291.1,3489.8,3705.4,3851.3,3874.8,4010.3
"Portland-Vancouver-Hillsboro, OR-WA","61, 62","  Educational services, health care, and social assistance",8395.4,8930.1,8917.6,8896,8996.8,9428.6,9500.6,9687.5,10262.1,10562.7,10956.3
"Portland-Vancouver-Hillsboro, OR-WA",61,   Educational services,None,None,None,None,None,None,None,None,None,None,None
"Portland-Vancouver-Hillsboro, OR-WA",62,   Health care and social assistance,None,None,None,None,None,None,None,None,None,None,None
"Portland-Vancouver-Hillsboro, OR-WA","71, 72","  Arts, entertainment, recreation, accommodation, and food services",3571.6,3520.9,3326.1,3485.2,3522.3,3796.9,3939.7,4172.2,4408.6,4557.6,4830.5
"Portland-Vancouver-Hillsboro, OR-WA",71,"   Arts, entertainment, and recreation",830.4,845.5,823.6,888.2,875.9,959.8,None,1028.9,1037.5,1095.1,1205.6
"Portland-Vancouver-Hillsboro, OR-WA",72,   Accommodation and food services,2742.8,2675.9,2502.5,2597.1,2646.4,2837.1,None,3142.4,3368.6,3460.9,3625.4
"Portland-Vancouver-Hillsboro, OR-WA",81,  Other services (except government and government enterprises),2699.8,2580.1,2408.3,2364.2,2366.6,2494.2,2492.5,None,2650.9,2750.4,None
"Portland-Vancouver-Hillsboro, OR-WA","11, 21",Natural resources and mining,None,864.9,999.5,836.6,710.2,699.6,741.9,810.7,1001,1163.8,1100.6
"Portland-Vancouver-Hillsboro, OR-WA","42, 44-45",Trade,None,None,None,None,14551.7,None,None,None,None,15530.3,16406.9
"Raleigh, NC",11,"  Agriculture, forestry, fishing, and hunting",None,None,None,None,None,None,None,None,None,255.3,248.1
"Raleigh, NC",21,"  Mining, quarrying, and oil and gas extraction",None,None,None,None,None,None,None,None,None,69.1,None
"Raleigh, NC",22,  Utilities,None,None,None,None,None,None,None,None,1186.5,None,None
"Raleigh, NC",23,  Construction,3281.7,2892.8,2314.2,2221.7,2170.2,2417.6,2442.1,2504.9,2678.2,2861.8,3037.9
"Raleigh, NC",31-33,  Manufacturing,8182.7,8150.4,8351.1,8618.3,10061.8,8782.4,9326.1,9162.8,10376.8,10102.4,10226.9
"Raleigh, NC",42,  Wholesale trade,4112.1,4072.6,3559.2,3762.5,3861.9,4221.4,4484.4,4873.2,5295.9,5453.9,5821
"Raleigh, NC",44-45,  Retail trade,2971.9,2960.4,2894.3,2891.1,2894.3,3021.2,3149.8,3380,3595.7,3824.2,3980
"Raleigh, NC",48-49,  Transportation and warehousing,None,None,None,None,None,None,None,None,741.2,None,None
"Raleigh, NC",51,  Information,3098.7,3572.8,3617.4,3858.3,3968.6,4167.2,4493.7,4692.2,5456.3,6020.9,6220.5
"Raleigh, NC","52, 53","  Finance, insurance, real estate, rental, and leasing",10697.4,11327.7,11676,11747.9,11335.4,12427.9,11585.9,12248.5,13251.6,13646.4,13677.1
"Raleigh, NC",52,   Finance and insurance,2030.5,2515.8,2667,2732.8,2573.6,2901.6,2700.9,3327,3770.1,3824.2,3908.8
"Raleigh, NC",53,   Real estate and rental and leasing,8712.8,8816.4,9009,9013.9,8764,9523.1,8882.5,8858.9,9387.5,9736.5,9666.3
"Raleigh, NC","54, 55, 56",  Professional and business services,7823.5,8180.8,7913.8,8546.1,8787.8,9347.6,9751.2,10354,10944.9,11680.2,12270.9
"Raleigh, NC",54,"   Professional, scientific, and technical services",4638.6,4954.9,4832.7,5100.9,5273.1,None,5756.3,None,None,7251,None
"Raleigh, NC",55,   Management of companies and enterprises,1211.4,1214.1,1151.9,1274.6,1296,None,None,None,None,1454,None
"Raleigh, NC",56,   Administrative and support and waste management and remediation services,1974.9,2012.1,1929.2,2171.3,2219.1,2365.7,None,2819.1,2812.3,2971.9,3040.3
"Raleigh, NC","61, 62","  Educational services, health care, and social assistance",3598.9,3860.3,3918.2,3873.8,3900.2,4068.3,4109.2,4361.2,4514.2,4777.8,5002
"Raleigh, NC",61,   Educational services,413.8,452,None,459.8,478.1,485.7,471,479.8,482.3,489,504.8
"Raleigh, NC",62,   Health care and social assistance,3184.9,3408.3,None,3414,3421.9,3582.8,3639.3,3884.1,4036,4295.4,4505
"Raleigh, NC","71, 72","  Arts, entertainment, recreation, accommodation, and food services",1615.8,1561.8,1529.3,1616.3,1782.7,1792.8,1727,1840.8,1902.2,1952,None
"Raleigh, NC",71,"   Arts, entertainment, and recreation",326.9,336.7,389.5,421.1,417.8,436.5,419.7,444.1,443.4,455.7,None
"Raleigh, NC",72,   Accommodation and food services,1291.2,1226.3,1139.7,1195.2,1364.7,1356.2,1307.2,1396.5,1458.1,1495.6,1526.3
"Raleigh, NC",81,  Other services (except government and government enterprises),1279.3,1244.3,1177.5,1146,1128,1213.3,1232,1280.6,1305.9,1366.8,1358.6
"Raleigh, NC","11, 21",Natural resources and mining,1174.6,242.1,520.3,419.6,262.7,245.1,235.7,286.1,274.8,339.2,None
"Raleigh, NC","42, 44-45",Trade,7080,7027.1,6453.5,6654.3,6757.7,7245.9,7638.4,8258.3,8898,9283.4,9809.1
"Sacramento--Roseville--Arden-Arcade, CA",11,"  Agriculture, forestry, fishing, and hunting",549.3,566.3,765.3,606.5,525.3,None,568.2,594.7,653.2,742.8,653
"Sacramento--Roseville--Arden-Arcade, CA",21,"  Mining, quarrying, and oil and gas extraction",160.4,161.4,166.9,103,92.5,96.1,88.6,97.2,118.6,119.6,130.1
"Sacramento--Roseville--Arden-Arcade, CA",22,  Utilities,None,None,None,None,None,None,None,1124.1,1098.9,None,None
"Sacramento--Roseville--Arden-Arcade, CA",23,  Construction,6573.4,5608.7,4302.6,3719.4,3925.5,4071.5,4562.9,4726,5347,5770.3,6075.1
"Sacramento--Roseville--Arden-Arcade, CA",31-33,  Manufacturing,5552.1,5626.8,5033.3,4946.2,4912.9,5665.1,5550,5841.7,6186.4,5698,5510.2
"Sacramento--Roseville--Arden-Arcade, CA",42,  Wholesale trade,None,None,None,None,None,4058,None,None,None,None,None
"Sacramento--Roseville--Arden-Arcade, CA",44-45,  Retail trade,6686.6,6075,5775.1,6105.5,6161.3,6194.5,6522.1,6608.6,6904.2,7252.7,7549.6
"Sacramento--Roseville--Arden-Arcade, CA",48-49,  Transportation and warehousing,2481.3,2529.3,2107,2175.5,2058.1,2055,2051.2,None,None,2095.3,2135.6
"Sacramento--Roseville--Arden-Arcade, CA",51,  Information,4843.1,4545.5,4347.5,3950,3629.3,3417.6,3201.3,2787.8,3097.3,3113.2,3287.3
"Sacramento--Roseville--Arden-Arcade, CA","52, 53","  Finance, insurance, real estate, rental, and leasing",21269,18559.4,18887,18010.8,18323.2,17636.9,18441.5,18652.8,19202.2,19248.6,19367
"Sacramento--Roseville--Arden-Arcade, CA",52,   Finance and insurance,5461,4856.5,5743.8,5191.7,5750.3,5230.3,5451.2,5281.4,5763.7,5258,4883.6
"Sacramento--Roseville--Arden-Arcade, CA",53,   Real estate and rental and leasing,15858.3,13738.7,13143.2,12825.2,12556.7,12411,12996.4,13400.6,13431.7,14050.9,14599.9
"Sacramento--Roseville--Arden-Arcade, CA","54, 55, 56",  Professional and business services,10851.2,11628.4,10590.9,11003.1,11247.6,11394.2,11192.9,11829.6,11981.7,13072.4,13628.6
"Sacramento--Roseville--Arden-Arcade, CA",54,"   Professional, scientific, and technical services",7039,7644.9,6962.3,7052.3,7222.3,7121.2,6991.3,7199.9,7316.7,7578.8,7780.4
"Sacramento--Roseville--Arden-Arcade, CA",55,   Management of companies and enterprises,902.7,1135.7,1099.4,1175,1138.3,1122.2,1216,1350.4,1369.2,1498.9,1659.6
"Sacramento--Roseville--Arden-Arcade, CA",56,   Administrative and support and waste management and remediation services,2904.9,2847,2529.2,2777.4,2889.2,3159.7,2993.8,3295.4,3311.6,4012.8,4215.6
"Sacramento--Roseville--Arden-Arcade, CA","61, 62","  Educational services, health care, and social assistance",7301.2,7839.2,8003.1,8117.4,8523.8,None,9096.6,9339.2,9954.2,10161.8,10623
"Sacramento--Roseville--Arden-Arcade, CA",61,   Educational services,644.7,656.7,676.5,706.7,728.8,None,634.6,640.4,636,570.3,588.7
"Sacramento--Roseville--Arden-Arcade, CA",62,   Health care and social assistance,6656.9,7182.5,7326.6,7410.6,7795.2,8117,8468.7,8706.5,9330.8,9612.9,10057.6
"Sacramento--Roseville--Arden-Arcade, CA","71, 72","  Arts, entertainment, recreation, accommodation, and food services",3125.4,3041.3,2718.8,2721.2,2767.9,2951,3175.8,3357,3614.5,3761.5,3905.4
"Sacramento--Roseville--Arden-Arcade, CA",71,"   Arts, entertainment, and recreation",576.1,616.1,611.4,629.8,616.4,716.9,776.2,779.3,828.1,848.3,923.1
"Sacramento--Roseville--Arden-Arcade, CA",72,   Accommodation and food services,2552.8,2426.3,2107.5,2091.4,2151.4,2234.6,2400.1,2577.1,2785.3,2911.4,2982.9
"Sacramento--Roseville--Arden-Arcade, CA",81,  Other services (except government and government enterprises),2767.6,2643.9,2467.8,2369.8,2350.5,2366.6,2416.3,2496.3,2514.3,2557.3,2657.5
"Sacramento--Roseville--Arden-Arcade, CA","11, 21",Natural resources and mining,712.3,730.4,932.2,708.8,617.2,None,657.6,692.3,771,863.8,781.5
"Sacramento--Roseville--Arden-Arcade, CA","42, 44-45",Trade,None,None,None,None,None,10257.5,None,None,None,None,None
"St. Louis, MO-IL",11,"  Agriculture, forestry, fishing, and hunting",None,None,None,None,None,None,529.2,403.1,306.1,367.4,311.8
"St. Louis, MO-IL",21,"  Mining, quarrying, and oil and gas extraction",None,None,None,None,None,None,None,None,None,None,None
"St. Louis, MO-IL",22,  Utilities,None,None,None,None,None,None,2187.7,None,2035.2,2122.7,2136.3
"St. Louis, MO-IL",23,  Construction,None,None,None,None,None,None,None,None,None,None,None
"St. Louis, MO-IL",31-33,  Manufacturing,None,18944.5,None,None,None,17947.8,17410.9,18457.2,18553.2,17761.9,17815.9
"St. Louis, MO-IL",42,  Wholesale trade,None,None,None,None,None,None,9760.1,None,10358,10450.1,10813.7
"St. Louis, MO-IL",44-45,  Retail trade,7589.7,7506.6,7192.5,7154.1,7373.6,7644.8,7598.6,7667.9,7799.6,8140,8330.4
"St. Louis, MO-IL",48-49,  Transportation and warehousing,None,None,None,None,None,None,3927.2,3930.6,4015.9,3982.1,4002.7
"St. Louis, MO-IL",51,  Information,None,None,None,None,None,None,7684.2,6911.4,None,None,None
"St. Louis, MO-IL","52, 53","  Finance, insurance, real estate, rental, and leasing",22358.9,22125.3,25487.6,26030.4,26026.3,25148.4,26708,26722.2,26990.4,None,27070.1
"St. Louis, MO-IL",52,   Finance and insurance,9237.2,8191.4,None,None,None,None,None,10061,None,None,10147.2
"St. Louis, MO-IL",53,   Real estate and rental and leasing,13092.5,14024.8,None,None,None,None,None,16775.5,None,None,17055.9
"St. Louis, MO-IL","54, 55, 56",  Professional and business services,19081.4,21296.4,18046.1,18750.9,18723.7,18758.6,19441.8,20225.1,20395.3,20453.9,21213.7
"St. Louis, MO-IL",54,"   Professional, scientific, and technical services",None,None,None,None,None,None,8590.4,8724.3,9368.4,9652.3,9840.2
"St. Louis, MO-IL",55,   Management of companies and enterprises,None,None,None,None,None,None,6096.6,6677.7,6340,6144.4,6446.1
"St. Louis, MO-IL",56,   Administrative and support and waste management and remediation services,None,None,None,None,None,None,4779.6,4863.5,4691.6,4644.1,4920.8
"St. Louis, MO-IL","61, 62","  Educational services, health care, and social assistance",12720.3,13176.6,13372.5,13241.3,13336,13818.4,13992.8,None,14232.9,14324.7,14582.2
"St. Louis, MO-IL",61,   Educational services,None,None,None,None,None,None,2124.8,None,2083.7,2082.6,2056.4
"St. Louis, MO-IL",62,   Health care and social assistance,None,None,None,None,None,None,11870.4,11637.1,12159.9,12254.3,12545
"St. Louis, MO-IL","71, 72","  Arts, entertainment, recreation, accommodation, and food services",5644.4,5511.9,5213.1,5301,5397,5296.8,5191,5275.2,5282.9,5076.6,None
"St. Louis, MO-IL",71,"   Arts, entertainment, and recreation",2064.5,2113.1,1999.7,2059,2124.5,2004.5,2013.3,2021.3,1795.7,1612.1,None
"St. Louis, MO-IL",72,   Accommodation and food services,3584.4,3398.9,3213.4,3242.1,3272.7,3291.9,3178.3,3253.9,3479.7,3453,3591.1
"St. Louis, MO-IL",81,  Other services (except government and government enterprises),None,None,None,None,None,3032.9,3020.9,3012.7,None,3025.2,None
"St. Louis, MO-IL","11, 21",Natural resources and mining,912.2,891,856.4,768.3,748.1,618.3,None,None,None,None,None
"St. Louis, MO-IL","42, 44-45",Trade,None,None,None,None,None,None,17360.1,None,18162.8,18592.4,19148.2
"Salt Lake City, UT",11,"  Agriculture, forestry, fishing, and hunting",None,None,None,None,None,None,None,None,None,42.1,None
"Salt Lake City, UT",21,"  Mining, quarrying, and oil and gas extraction",None,None,137.3,665,1116.4,1043.2,782.2,619.6,716.8,568.9,509.6
"Salt Lake City, UT",22,  Utilities,None,None,None,None,None,650.6,None,607.9,633.3,638,658.7
"Salt Lake City, UT",23,  Construction,3877,3553.9,3072.7,2947.6,3044.9,3132.2,3216.8,3397.1,3601.7,3833.6,3928.7
"Salt Lake City, UT",31-33,  Manufacturing,6070.1,6061.4,7684.2,8122,7975,6960.3,6990.3,6673.2,7079.9,7086,7293.7
"Salt Lake City, UT",42,  Wholesale trade,None,None,None,None,None,4146.8,None,4114.3,4220.7,4363.6,4438.2
"Salt Lake City, UT",44-45,  Retail trade,4648.6,4346.9,4235.7,4427.8,4595,5058.8,5131.2,4980.6,4939.6,5369.4,5420.8
"Salt Lake City, UT",48-49,  Transportation and warehousing,2876.1,2536.1,2289.7,2528.6,2656.5,2643.6,2685,2676.9,2848.8,3018.3,3086.3
"Salt Lake City, UT",51,  Information,2322.8,2480.6,2297.4,2296.5,2316.4,None,2815.8,2942.2,3363.5,None,4105.8
"Salt Lake City, UT","52, 53","  Finance, insurance, real estate, rental, and leasing",15872.8,14750.9,13989.5,13823.5,14846.5,15976,15855.8,17234.3,18287.3,None,17603.4
"Salt Lake City, UT",52,   Finance and insurance,7736.2,6219.8,5644.2,5490.2,6214.9,6432.5,6568,7175.4,8107.5,7394.3,7278.1
"Salt Lake City, UT",53,   Real estate and rental and leasing,7952.9,8512.2,8345.2,8335.5,8616.6,9546.4,9270.7,10035.3,10067.7,None,10354.7
"Salt Lake City, UT","54, 55, 56",  Professional and business services,7606.3,7907.4,7469.2,7758.5,7989.9,8524.1,8806.1,None,None,10243.7,None
"Salt Lake City, UT",54,"   Professional, scientific, and technical services",3988.7,4326.9,None,None,None,None,None,None,None,None,None
"Salt Lake City, UT",55,   Management of companies and enterprises,1497.2,1499.6,None,None,None,None,None,None,None,None,None
"Salt Lake City, UT",56,   Administrative and support and waste management and remediation services,2121.6,2080.7,1935.8,2055.4,2200.2,2302.5,2417.3,2559.4,2570.9,2781.1,2981.8
"Salt Lake City, UT","61, 62","  Educational services, health care, and social assistance",3374,3652.8,3791,3760.3,3879.6,3948.9,4123.8,4101.5,4251.5,4525.5,4786.4
