Date,Atlanta,Boston,Charlotte,Chicago,Cleveland,Dallas,Denver,Detroit,Las Vegas,Los Angeles,Miami,Minneapolis,New York,Phoenix,Portland,San Diego,San Francisco,Seattle,Tampa,Washington
1989-12-01,.,73.00086711,72.57942419,69.67911657,65.20104573,.,48.21336992,.,74.86157972,99.77023634,78.72279768,64.38609936,81.34384681,66.50108824,48.71401522,83.5728697,73.39491754,.,82.14841418,92.84075265
1990-01-01,.,73.09679106,72.83564368,69.35588735,65.3695753,.,48.23966441,.,75.55865322,100.4711925,79.16609822,64.22486443,81.03500328,66.57970805,49.64533748,84.07826031,73.6425064,58.88527447,82.43156863,93.36285479
1990-02-01,.,72.8733044,73.00979937,68.7005541,65.98276776,.,48.36397299,.,75.6367344,100.7615717,79.66911514,64.00564204,80.98286107,66.70474738,50.57139005,84.73741309,73.82260421,60.96188308,82.74408348,93.66452649
1990-03-01,.,72.19255065,73.15546175,68.90407717,66.29933936,.,48.49597248,.,76.59843035,100.9928379,79.53469814,64.22549797,80.80771443,66.63999939,50.76778631,85.12685696,74.59500894,62.9529798,83.12290335,93.60513787
1990-04-01,.,71.64670457,73.45782952,69.47572132,66.92234544,.,48.52075477,.,77.26539056,100.9904097,79.44380215,64.47109758,80.21306972,66.78014874,51.46153759,85.54542224,75.06539467,65.45715558,82.74828119,93.58553395
1990-05-01,.,70.69340526,73.60065022,69.9953881,67.06032963,.,48.46948274,.,77.85265409,100.3945833,79.68157565,64.59983549,79.55356747,66.5935088,52.07130607,85.73795026,75.02009431,66.55340782,82.7241883,93.11216084
1990-06-01,.,69.99001572,74.03860354,70.25085345,67.6105917,.,48.57999866,.,78.72967092,100.1110461,79.85722195,64.58125711,78.93322447,66.60127076,53.38523254,85.7488467,74.58836007,67.42345141,82.44274998,92.63377017
1990-07-01,.,69.35506354,73.91705729,70.66221032,67.92382354,.,48.65507827,.,79.645367,99.50556922,80.03331359,64.34271705,78.29566605,66.39529051,54.4329912,85.5941422,74.0484706,67.57793958,82.63430914,92.22728519
1990-08-01,.,68.90485173,73.99317231,70.57985412,68.24455175,.,48.6734231,.,80.57561184,99.04618276,79.86844152,64.07549797,77.550183,66.25770321,55.56276885,85.33520201,73.75247492,67.85311365,82.42974441,91.841703
1990-09-01,.,68.60414032,73.89180275,70.94446327,68.37968421,.,48.75710401,.,81.00371791,98.42543959,79.67445535,64.14779101,76.67560322,65.94157508,56.63459475,85.22222074,73.48238408,67.51137156,82.07951324,91.43171524
1990-10-01,.,68.08432555,73.91597799,70.71754631,68.47487282,.,48.66567783,.,81.54863816,98.00144608,79.43833552,64.4186919,76.31226899,65.80872591,57.01046534,84.92463578,72.90660101,67.2547069,81.66868766,91.25676104
1990-11-01,.,67.12313762,73.49642784,70.96349311,68.67644188,.,48.75345232,.,81.37619139,97.11387198,79.54759287,64.38581583,75.8818278,65.38222419,57.09325143,84.65396206,72.37480808,66.93175523,81.50725909,91.00598846
1990-12-01,.,66.19168996,73.51162784,70.75132771,68.78719781,.,48.73388328,.,81.70149178,96.54814971,79.35179117,64.54477749,75.61630737,65.45043543,56.82352526,84.03236247,71.86458461,66.77373145,81.77936685,90.93694273
1991-01-01,69.61946151,65.31044604,73.43193697,70.83917887,68.81160425,.,48.93966541,58.42080558,81.09395183,95.56901452,79.02378864,64.62385726,74.74340913,65.28026398,56.77869452,83.48095969,71.93549502,66.2568352,81.93512458,89.70687111
1991-02-01,69.46966205,64.75096488,73.34623725,71.09831412,68.80570883,.,48.98109824,58.1321228,82.05602362,94.70420277,78.72198018,64.54262415,74.10952487,65.48132739,57.32170453,82.56415727,71.1263905,65.60930243,82.12436672,89.26461007
1991-03-01,69.32466163,64.45087486,72.95887184,70.94470474,69.0578007,.,49.05964807,58.15397229,82.15405279,93.77260585,78.72800019,64.40564917,73.57918283,64.79103575,58.62507556,81.59750019,70.60820847,65.13151075,81.5520778,88.21111548
1991-04-01,69.71866434,64.03308056,73.18478154,71.23572654,69.49886701,.,49.30517116,58.21509351,82.23853411,93.7417277,78.74181305,64.29042127,73.05444728,64.63118701,58.76547047,81.20732288,69.90926822,65.45156863,81.54537829,87.92178152
1991-05-01,69.79697026,64.08566826,73.36563052,71.39564397,69.89386878,.,49.55107653,58.51359013,82.34876717,93.90924694,78.23809601,64.62906558,73.08762508,64.51173285,59.06548474,81.534367,70.01055909,65.75131113,81.28136009,88.65127268
1991-06-01,70.05309181,64.06278068,73.42663995,71.31899241,70.18190542,.,49.89468309,58.80550681,82.26514289,94.06281231,78.52127945,64.82979177,73.45791439,64.92669391,59.32909233,81.88658031,70.28133787,66.07017405,81.66288621,88.93663737
1991-07-01,69.91454873,64.01216529,73.36894169,71.58321691,70.55204657,.,50.32977603,59.04030805,83.34238723,94.28456757,78.63323191,65.38562218,73.91089357,65.31818754,59.57788033,82.10471912,70.65760731,66.24877512,81.71556176,88.99454498
1991-08-01,70.0881407,64.09624725,73.23468869,71.79167894,70.64702008,.,50.50957026,59.19473338,83.63962025,94.25830189,79.38542686,65.68316436,74.24296782,65.56011897,59.71924146,81.93663297,70.82774916,66.34133788,81.89459318,88.61242336
1991-09-01,70.04012176,64.13621755,73.19655942,71.96635815,70.97014398,.,50.65448541,59.29101742,84.86030847,94.09221156,79.06700812,65.99968963,74.38694895,65.7390033,59.80931494,81.66136422,70.82243417,66.40730538,81.52005503,88.4878281
1991-10-01,70.14200741,64.106587,73.41141021,72.18106631,71.07044281,.,50.8279882,59.54029145,82.98717242,93.87506098,79.09975735,65.64129944,74.56342999,65.71917072,60.2904791,81.6619199,70.71237053,66.1656699,81.39599701,88.42486618
1991-11-01,70.12024452,63.86310142,73.67682995,72.37210923,71.22048038,.,51.04358149,59.62944824,81.58382135,93.47021989,79.06990135,65.66822026,74.61713624,66.07614996,60.38100831,81.45292826,70.53437961,66.1772563,81.57524971,88.67220495
1991-12-01,70.00910712,63.80667687,73.83335428,73.01373509,71.2478296,.,51.32470642,59.75632243,82.82697453,93.13647828,78.98207275,65.8670852,74.76801751,66.04346847,61.22188031,81.33516973,70.45028932,66.08372866,81.80537711,88.47108886
1992-01-01,70.06784419,63.55935725,73.66783886,73.42500637,71.6942462,.,51.52270247,59.74894727,83.04179554,92.78692565,79.02543663,66.08508812,74.75714854,66.03734545,61.66668038,80.86343934,70.3952019,66.32133165,81.67704509,88.57380695
1992-02-01,70.17273693,63.56026539,73.65592636,73.71831704,72.06105991,.,52.28345304,59.8442699,83.49920959,92.5712374,78.65881706,66.54071603,74.81559117,66.06920542,61.9858324,80.56912067,70.33955339,66.48269506,80.75821334,88.22229819
1992-03-01,70.22618007,63.81148278,73.51094552,73.89172471,72.63588239,.,53.06680967,60.07654634,83.11756169,91.91146509,78.93336151,66.77069796,74.95549493,66.10931075,62.16727629,80.69215834,70.19474062,66.8123474,80.41579368,88.64235328
1992-04-01,70.21826744,64.40079349,73.54903106,73.22575826,72.55025966,.,53.57600565,60.53263697,83.00711629,91.44047124,79.16724871,66.94435995,75.16757144,66.08932675,62.123157,80.68412064,69.68574245,67.24133303,80.7172491,88.84092654
1992-05-01,70.38957256,64.35109031,73.55382696,73.41964539,72.63946081,.,53.79891703,60.77758746,83.21133818,90.86829045,79.65929942,66.96895044,75.1515968,66.14401979,62.37142962,80.45180772,69.72902808,67.29674143,81.0376512,88.9810159
1992-06-01,70.49992476,64.14733144,73.54395894,74.1314823,72.77082985,.,53.94776582,60.8369534,83.13142394,90.16635477,79.78796919,67.2033143,75.05673383,66.13144628,62.47418801,79.91457332,69.48889699,67.31762773,81.1308564,88.86900164
1992-07-01,71.07920522,63.94028887,73.87394644,74.900439,72.85688991,.,54.13749469,60.89572702,82.7665108,89.48815889,78.05915022,67.25760453,74.96397426,66.0962285,62.58637339,79.5709553,69.27229693,67.31975518,80.62611738,88.50041255
1992-08-01,71.13522615,63.96668379,74.05320635,74.97800634,73.17247385,.,54.39327064,61.05467746,82.39931283,88.9281637,77.81968672,67.3931324,75.10610663,66.16850945,63.06028357,79.26770749,68.96255768,67.11213441,80.38513946,88.48219723
1992-09-01,71.28958668,63.90467393,74.41661605,75.23498355,73.45824576,.,54.71596383,61.25450223,82.4727059,88.31917896,77.45863858,67.40849194,75.08589932,66.24074249,63.49101159,79.03647237,68.8054814,66.89734278,80.33975692,88.40575551
1992-10-01,71.02813244,64.03007273,74.25450597,75.54550544,73.79470634,.,54.81660362,61.2443753,82.95915079,87.35747384,79.33493472,67.70134035,75.0528953,66.43304675,63.94014725,78.15531218,68.82778854,67.42966915,81.31486267,88.59101256
1992-11-01,71.3621461,64.03328963,74.3356687,75.91074367,74.07989506,.,55.24260324,61.27161835,83.30722634,86.64298371,79.50046883,67.9334307,75.19315222,66.4955008,64.66505661,77.9242943,68.74531672,67.5912056,81.70360703,88.67120716
1992-12-01,71.43178789,64.46824945,74.47207553,75.84862024,74.38251282,.,55.59969577,61.42294512,82.89290551,85.81559288,79.84625911,68.05407047,75.40121116,66.68028977,64.92516695,77.48353664,68.58394083,67.85024518,81.57742156,88.81235326
1993-01-01,71.5342303,64.86149485,74.66575763,76.01197427,74.79170662,.,56.12703475,61.56420547,82.5646482,85.24629519,79.85125091,68.15612781,75.74098727,66.87284772,65.21989656,77.6528325,68.45096379,68.20841683,81.51282308,89.06511779
1993-02-01,71.53293735,64.94981424,74.8154679,76.00864013,74.80041105,.,56.43268358,61.68051561,83.00877139,84.66070467,80.04271987,68.02042817,75.88738072,67.02227459,65.42203031,76.99126352,68.29010068,68.64578968,81.54115142,89.27957413
1993-03-01,71.74753203,64.82354163,74.78575897,76.21545366,74.94586452,.,56.95378694,61.69694021,83.20102763,83.61611477,80.01972615,68.52865015,75.98770286,67.36735714,65.86190269,76.62060856,68.06550564,68.78706359,82.09659189,89.43854112
1993-04-01,72.22512907,64.70848633,74.72858549,76.32460127,75.00395045,.,57.14727715,61.93213062,82.79883295,82.79206094,80.33049247,68.88789142,76.0685887,67.52682764,66.5604845,75.91094169,67.99124083,68.28865541,82.49398074,88.941327
1993-05-01,72.62599608,64.83481836,74.73235905,76.69250704,75.38238681,.,57.56507596,62.2462007,81.96120984,82.04289904,80.9579805,69.30010255,76.1431274,67.85177211,67.08661909,75.54637185,67.76187035,67.86460942,82.58892262,88.48188277
1993-06-01,72.83197435,65.14505551,75.06899422,77.29323673,75.65234568,.,58.1798766,62.67478625,81.91955989,81.42818087,81.34878134,69.29883329,76.33019992,67.98978858,67.76477241,75.05129712,67.4732631,67.57712122,82.28551906,88.64959241
1993-07-01,73.12303929,65.51829115,75.2879233,77.54880839,75.98569812,.,58.80981747,62.96012619,81.99296948,80.56679607,81.7976199,69.56703421,76.31694981,68.29577471,68.17408875,74.4866562,66.93130638,67.54680168,82.26635592,88.81775439
1993-08-01,73.26739216,65.73234773,75.35796638,77.62767399,76.11283954,.,59.53391323,63.22961851,82.39791471,79.48271274,82.02720255,69.85903034,76.27555176,68.44655856,68.22964462,74.1823968,66.9510669,68.00981135,82.61254462,88.92433664
1993-09-01,73.58499685,65.84808936,75.42441513,77.81233923,76.57734721,.,60.14120307,63.39789709,82.87677659,79.04525862,82.35451728,70.48691924,76.33349723,68.98992024,68.68150206,74.27059825,66.83162536,68.7235995,83.35822902,88.79469401
1993-10-01,73.77433782,65.88442887,75.72133407,78.11228431,76.99352299,.,60.84226607,63.77055963,83.14229149,78.38241194,82.6141469,70.81007766,76.50185047,69.29003091,69.223914,74.25958503,66.77202383,69.15128163,83.67259187,88.6224727
1993-11-01,73.99421013,66.22363686,76.31774663,78.42613359,77.646398,.,61.42960678,64.17645153,83.74022872,78.23052404,82.47747676,71.22027095,76.73839144,69.79616698,70.11753335,74.30543034,66.72437038,69.65869503,83.43742549,88.50734274
1993-12-01,74.3672485,66.51702564,76.85871489,79.10654172,78.26444786,.,62.24334666,64.38675057,83.79649923,77.57221362,82.71422424,71.21495249,76.80394511,70.12653771,70.66135088,74.10609494,66.63097847,69.90274798,82.8794394,88.83572444
1994-01-01,74.76445483,66.81800036,77.13804698,80.19447946,78.78380363,.,62.81917654,64.52666251,83.97279008,77.39505181,83.36083072,71.92314513,76.84823091,70.59859798,71.11814105,74.27020935,66.63480933,70.56680032,82.94435652,88.9884667
1994-02-01,75.35572936,67.06787746,77.29214862,80.17072561,79.03138362,.,63.47928951,64.66029522,83.75534638,77.44437859,84.3493376,72.37133597,76.91018125,71.02775844,71.58886565,74.10717997,66.64856075,70.4088484,83.49273112,89.02117308
1994-03-01,75.46923582,67.46892018,77.44668103,80.07941885,79.13629063,.,63.94002814,65.0839931,84.07716828,77.26265128,85.17385941,73.22801402,77.23951772,71.42934772,72.23067244,74.01457996,67.3218608,70.38323784,83.96036328,89.30535165
1994-04-01,75.51619659,68.02622308,77.67663526,80.20488904,79.15887898,.,64.5488288,65.25624467,84.4004878,77.08542367,85.07472853,73.13760483,77.59430173,71.91544712,72.73352265,74.02044372,67.41857715,70.65566648,83.910001,89.48114613
1994-05-01,75.77602924,67.93091046,77.87301646,80.56874539,79.51936304,.,65.04630366,65.61998711,85.44074657,76.66513195,85.06085353,73.13576059,77.96721675,72.2162432,73.42202407,74.24731681,67.53725164,71.22202839,83.98251239,89.78923765
1994-06-01,76.05252566,68.12717498,78.1967557,80.6155097,79.71993557,.,65.60516508,65.95858251,85.9274888,76.43503397,85.28866832,72.91322388,78.05827527,72.48424118,73.86456235,74.44134206,67.61272761,71.40606555,83.95869373,90.09104674
1994-07-01,76.39684953,68.16303369,78.61648568,80.65972953,79.90548576,.,65.9623194,66.37529005,86.29418121,76.40982861,85.64654547,72.6679217,78.24129254,72.86668161,74.55253829,74.55331998,67.64045048,71.4846498,84.70811254,90.18055149
1994-08-01,76.58467006,68.28706101,79.13903126,80.91009588,80.14972843,.,66.2982269,66.72946192,86.06953098,76.40972254,85.99804996,72.76452982,78.34212841,73.2686053,75.07775219,74.18914242,67.68213571,71.36837378,85.01987783,90.07934676
1994-09-01,76.68803396,68.44192535,79.5985589,81.17584662,80.31392078,.,66.51538998,67.03578897,86.17494037,76.43433569,86.16427127,72.83163222,78.41461085,73.76700825,75.62589586,73.70526548,67.54309043,71.47148078,85.09425463,90.0546758
1994-10-01,77.12552242,68.6559182,79.79376049,81.61725909,80.66706795,.,66.85554047,67.31937272,86.27889209,76.54724475,86.25739619,73.0273562,78.44565183,74.14396826,75.82054453,73.7342613,67.7934254,71.69627343,84.81010988,90.03542298
1994-11-01,77.56604879,68.79113636,79.88904799,81.71564814,81.11709431,.,67.18366378,67.49747259,86.54256586,76.46888715,86.51680083,73.18350232,78.38035213,74.4535136,76.0836758,73.45719962,68.05065824,72.00295315,84.829857,90.13594982
1994-12-01,78.04133866,68.78034961,80.23207251,81.86094583,81.35042895,.,67.57483107,67.93832377,87.22370561,76.39423565,86.83560105,72.90440453,78.4905603,74.90161462,76.32190856,73.44273391,68.31163645,72.12002467,85.28642446,89.94778317
1995-01-01,78.23160321,68.79354969,80.68247067,81.88323369,81.59620896,.,67.95491088,68.97328869,87.31728176,76.37638923,86.9199855,73.34052595,78.56928707,75.21526459,77.15882754,73.05233738,68.41540707,72.50431705,85.98348877,89.67030283
1995-02-01,78.54116379,69.01233943,81.22469864,82.15419248,81.59987477,.,68.31042058,70.82548484,87.5920859,76.02272701,86.7122945,73.95768671,78.78314555,75.59570634,77.55290628,73.16378029,68.32134224,72.00373376,85.88347042,89.60413981
1995-03-01,78.58471643,69.12558135,81.25285473,82.28154816,81.84397037,.,68.60078888,70.73898434,87.74011591,75.77565159,86.75390813,74.78362284,78.56712582,75.67028,78.40070378,73.00053795,67.72523946,71.96274977,85.71257108,89.39826533
1995-04-01,78.60785153,68.98109005,81.59361345,82.34676126,82.21888783,.,68.73458186,70.18905456,88.26537889,75.35666549,86.70807024,75.11750362,78.44575211,75.92417327,78.15737046,72.92291817,67.40639172,71.55176113,85.71617578,89.12787656
1995-05-01,78.57521885,69.09352015,81.82412673,82.31616388,82.49108788,.,69.1555659,70.2720039,88.14618117,75.11777659,86.81621635,75.43188977,78.43491223,76.21766263,78.40401652,72.52563721,67.10597991,71.56740842,85.85269255,88.9342637
1995-06-01,78.6268265,69.38910477,82.3832574,82.51724797,83.23844752,.,69.37444036,70.56058046,88.02933659,74.55546599,86.96212107,75.58286371,78.43181627,76.78954131,79.15786432,72.10048852,66.92125416,71.43447271,86.40986817,88.66953882
1995-07-01,78.93083554,69.69654682,82.89487181,82.84651638,83.13583122,.,69.81829866,70.90704426,87.91708662,74.50003718,86.95428484,75.81561793,78.45318227,77.14320934,79.89824179,72.09063478,66.96452096,71.97590707,86.61406086,88.56682053
1995-08-01,79.3229151,70.02586284,83.43383716,83.10924362,83.6636194,.,70.16310581,71.36754634,88.32962852,74.2803678,87.26441247,76.05590242,78.43677689,77.4498852,80.91026239,72.14060564,67.01859363,72.33884808,86.84569795,88.64910242
1995-09-01,79.67628284,70.12427897,84.077988,83.42862991,83.8725761,.,70.69994118,71.93752928,88.64819122,74.19116631,87.23714047,76.23008014,78.50593278,77.60153685,81.2481059,72.18940195,67.10789585,72.60804593,86.91893803,88.79648249
1995-10-01,79.98454538,70.1424518,84.50101933,83.51243789,84.33690866,.,71.05929704,72.39241393,88.91760176,74.08742553,87.44639625,75.70057189,78.67124515,78.02260145,81.77810822,72.10562413,66.97134682,72.80477589,87.09951263,88.75763847
1995-11-01,80.16762666,70.11222412,84.90295509,83.87563908,84.44172925,.,71.35671213,72.89168386,89.00810031,74.02906751,87.39193944,75.89646193,78.74480858,78.39280767,81.97338419,71.70348348,66.90643759,72.95688078,87.27263564,88.6488113
1995-12-01,80.47303573,70.26605753,85.28147522,83.95950958,84.62430574,.,71.63557747,73.20557344,89.12769002,73.93694589,87.51504496,76.13776726,78.85489946,78.86103437,82.68142218,71.81080659,66.84972074,73.23765543,87.13339698,88.63947036
1996-01-01,80.8008988,70.68080928,85.55896505,84.25877402,84.61119209,.,71.73647718,73.58233855,89.18629334,73.91998918,87.43319378,76.5333279,78.95019519,79.26012939,83.1962086,71.89140508,66.87771628,73.17330474,87.21736217,88.65536858
1996-02-01,81.27572608,70.95717037,86.07494948,83.91742409,85.04865267,.,71.96380722,74.15043749,89.49679015,73.84378117,87.51813098,76.70318015,79.21841247,79.71497991,84.01085095,72.04106422,66.90402812,73.27825322,87.3852503,88.53677039
1996-03-01,81.3835403,71.39313961,87.2847223,84.01746122,85.61147216,.,72.33621947,74.70568815,89.44004219,73.85540325,87.16270056,76.81987853,79.50162265,80.07869708,84.47716691,71.76444479,66.80768708,73.73531924,87.85623178,88.60999896
1996-04-01,81.6644305,71.65658077,87.98599449,84.82817789,86.23749502,.,72.89679212,75.40858315,89.7730632,73.85737182,87.34445875,76.73256376,79.60855295,80.47715481,85.20803392,71.82050601,66.69168718,73.92324284,87.99650788,88.8726513
1996-05-01,81.82275682,71.81921793,88.59540825,85.0566598,86.38041294,.,73.32959776,75.96535481,89.82053399,73.99548239,87.46733396,76.91392797,79.77581823,80.76591521,85.78919647,71.96362213,66.78422557,73.90353432,87.9335165,88.87464348
1996-06-01,82.07395244,72.08398909,88.37796612,85.21057603,86.6135533,.,73.33505726,76.50940238,90.21653008,74.15439578,87.57438438,77.34428993,79.36632996,81.01945807,86.25564718,71.83395777,67.01561405,74.00505134,87.8764516,88.78384801
1996-07-01,82.08889162,72.43676851,88.1843092,85.17526031,86.99978537,.,73.52729217,77.03577147,90.21814691,74.11319864,87.82550442,77.88727693,79.43090493,81.33814119,86.6684259,71.72005977,67.21614033,73.99362431,87.76064667,88.70674845
1996-08-01,82.40659023,72.93205663,88.27565847,85.30970788,87.26683265,.,73.54370724,77.59483826,90.10665314,74.04838734,87.84267653,78.15330766,79.5629135,81.60692435,86.97568244,71.39031592,67.5447017,74.45113653,87.89544511,88.64388975
1996-09-01,82.73636372,73.01787346,88.22352365,85.53853467,87.48272668,.,73.89553923,78.02051158,89.81414896,73.99947215,87.98318559,78.47260411,79.75952967,81.85514598,87.94748916,71.70565559,67.79587905,74.2815639,87.78521775,88.67857648
1996-10-01,83.04001512,73.32434795,88.46497277,85.81222567,87.61726635,.,74.2558003,78.58469636,89.66398018,74.18013077,87.94339395,78.84691985,79.89128324,82.06723316,89.00444758,71.8337168,68.26022798,74.68057666,88.21266488,88.81802297
1996-11-01,83.32470497,73.47579851,88.92042901,86.11984628,87.72430999,.,74.74007963,78.95656912,89.48024638,74.41817272,88.11118231,79.30457811,79.91657943,82.29940594,90.18905903,72.14724921,68.93506295,74.72447026,88.29484498,88.92154547
1996-12-01,83.4244422,74.19628004,89.27445223,86.45211962,87.96011607,.,75.18737852,79.17055386,90.14215499,74.51555366,87.99853058,79.5853951,80.1976352,82.47599776,90.74569807,72.21576183,69.20716989,75.15063513,88.72468695,88.6736054
1997-01-01,83.70186638,74.60848786,89.72663754,86.51956493,87.67993896,.,75.38977374,79.34764191,90.78171937,74.5368836,88.05623137,79.97596242,80.43598932,82.80312715,91.24423047,72.5602,69.63862428,75.72619341,88.64849936,88.77522395
1997-02-01,83.87020084,74.90566823,89.88616816,86.52969407,88.47639673,.,75.75876648,79.23639689,91.63062792,74.40240725,88.06721248,79.97131872,80.59488091,83.17962968,92.21968848,72.75100593,69.83533753,76.33377099,88.6473348,88.97133459
1997-03-01,84.09230752,75.3539685,90.42428424,86.82976848,88.91698011,.,76.17491441,80.24743575,91.91016623,74.79060446,88.34070981,79.89467808,80.58976509,83.54929649,93.09838928,72.97456517,70.63641282,76.86524642,87.95456101,89.33657983
1997-04-01,84.51563114,75.72551302,90.37435097,86.92497532,88.82630102,.,76.5852274,80.97467044,91.62651332,75.27269179,88.55171308,79.67326653,80.67444214,83.95100061,93.52623526,73.24814101,71.26260376,77.86191749,88.44110029,88.92303998
1997-05-01,84.96014275,76.13255765,90.55178207,86.88887255,89.00294354,.,76.94419148,81.72797698,91.50306568,75.76476194,88.66629478,80.38554025,80.95413618,84.2666888,93.66429375,73.49472101,71.79153719,78.77987884,88.7055291,88.93232399
1997-06-01,85.13120331,76.49466285,90.65664862,86.889531,88.8170707,.,77.34586556,82.22028571,91.72252405,76.19281468,88.75044231,80.72591892,81.39361131,84.39287552,93.03426698,74.05495103,72.31046201,79.65272631,88.81822958,88.97203232
1997-07-01,85.35477905,76.75320938,91.14116148,87.22231932,89.46598376,.,77.80352579,82.51900772,92.07663923,76.54269976,88.80638717,82.06489882,81.777253,84.43674251,93.15527652,74.41543035,72.80428269,80.66718225,88.91794277,89.00796708
1997-08-01,85.55165987,77.07422987,91.41517106,87.56379074,89.39832899,.,78.30869333,82.83688462,92.48585535,77.16443952,88.88784076,82.25639509,81.94290458,84.55552776,92.88388897,75.00629664,73.57360831,81.10805058,89.22929254,89.11717569
1997-09-01,86.0866814,77.44238505,91.91463207,87.96700228,89.9735853,.,78.44266962,83.480352,92.58626548,77.55531435,89.17145214,81.76439525,82.06119044,85.02708209,93.16826022,75.38222832,74.11510266,81.69227552,89.44007834,89.2295884
1997-10-01,86.43462937,78.00217569,92.36394013,88.3252846,89.70232499,.,78.82110654,83.99881205,92.88707237,78.23305835,89.59253672,82.0984388,82.34191383,85.64220265,92.9481249,76.19872356,75.037768,82.05515082,89.51362126,89.54497118
1997-11-01,86.89557412,78.61892062,92.55918281,88.92104238,90.43204541,.,79.33308536,84.50289026,92.89832668,78.89130985,89.90823021,82.18399932,82.82154832,86.15888637,93.58898427,76.73373808,75.67543002,82.76866271,89.71976895,89.75168496
1997-12-01,87.1944576,79.28475523,92.63714901,89.37863657,90.6713424,.,80.04482293,84.7541087,93.20487637,79.90761183,90.32575944,82.58676544,83.27303364,86.55868266,93.93921416,78.0867515,76.49970291,83.67007713,90.08667718,89.9720578
1998-01-01,87.62659138,79.89948046,92.67816491,90.18741067,91.25473895,.,80.65378143,85.18361346,93.24194322,81.03503708,90.72545794,82.87110695,83.73016813,86.91754533,94.08539721,78.97666508,77.20217697,84.48245729,90.77508165,90.10814923
1998-02-01,87.9882883,80.5740247,92.94616278,90.54343111,91.61927319,.,81.00893175,85.7432284,93.58978181,82.19181169,91.05560916,83.51441174,84.41217791,87.43476586,94.1328819,79.88835758,77.67771791,85.65272328,91.0815441,90.22018713
1998-03-01,88.5633774,81.1781137,92.99787736,90.69963821,91.84625558,.,81.23524254,86.27929731,94.78434119,83.65321759,91.13743994,83.70152689,84.94315267,87.69138828,94.552148,81.00992814,78.30659235,86.30299329,91.39372398,90.34590236
1998-04-01,89.16676391,81.94568716,93.15915471,90.66910341,92.09004598,.,81.76309521,86.95035483,94.77234414,84.39878813,91.22682735,84.29870922,85.41657151,88.13393025,94.97352033,82.07738997,79.1278587,87.00228803,91.49007045,90.5500146
1998-05-01,89.74788081,82.79338054,93.60094165,90.99232599,92.41828748,.,82.41652791,87.58516343,94.54267656,85.39577777,91.44620754,84.8288364,85.9871246,88.58733153,95.33933058,83.09460202,80.21510057,87.57665403,91.59717369,90.84264532
1998-06-01,90.16364849,83.68358847,94.00940794,91.56294213,93.08325817,.,83.07923725,88.05693387,94.22762255,86.44541833,92.03294107,85.34789402,86.48242496,89.25213734,95.69555839,84.0507715,81.39190997,88.38395108,91.88297073,91.2973168
1998-07-01,90.44584037,84.49043813,94.29599734,91.80747832,93.32300274,.,83.74102069,88.47373025,94.29861833,87.85152231,92.65780017,85.85760318,87.16118203,89.89581527,96.02887472,85.14710972,82.38230053,89.15770281,92.42470283,91.54794708
1998-08-01,90.76442796,85.27779753,94.61838808,92.15267475,93.5518778,.,84.54921022,89.01199282,94.41098322,88.93477935,92.9075924,86.36868115,87.66588422,90.22935186,96.43056067,86.18052195,83.51693687,89.76750287,92.67390044,91.7847341
1998-09-01,91.08941422,86.2022932,94.89647225,92.27439858,93.74945697,.,85.25428725,89.44571738,94.78792633,90.08424997,93.06796826,86.77037211,88.22857964,90.61764982,96.77256928,87.13130099,84.43969143,90.47940518,93.23440401,91.96941199
1998-10-01,91.86431012,86.57525049,95.40369725,92.51627842,94.05294279,.,86.05164388,89.97719431,94.88091169,90.77409989,93.14075547,87.41279484,88.73920357,90.94371143,97.09117093,87.70665368,84.96501088,91.13819797,93.2740905,92.40260801
1998-11-01,92.50395192,86.88352194,95.62630885,92.10874384,94.54700198,.,86.80162253,90.62873558,95.29215674,91.2939124,93.37179654,88.29370792,89.25960028,91.55348562,97.53953158,88.21181464,85.16421032,91.8206996,93.80646277,93.01248291
1998-12-01,93.07948764,87.78784468,96.03381493,92.6579842,94.90964083,.,87.42965621,91.50457592,95.63437538,91.78123483,93.56889319,89.04411567,89.55839961,92.20136131,98.07645949,88.8979953,85.39775522,92.1341143,93.78612166,93.51338299
1999-01-01,93.59057084,89.24213952,96.35919403,92.9420366,95.44428855,.,88.49262937,92.43356686,96.24992719,92.14008628,93.94536504,89.90608219,89.85618805,92.74675925,98.73790227,90.10590495,86.22789359,92.71343565,94.08958807,94.18805417
1999-02-01,94.07408987,90.5606072,96.67484585,93.5219666,95.79328237,.,89.45874122,93.05841653,96.78813624,92.71811853,94.42897756,90.57173807,90.51220557,93.33207571,99.23876671,91.13450989,87.21906554,93.09674738,94.46334363,94.42715093
1999-03-01,94.76826525,91.28855835,97.36625025,93.62458146,96.43456767,.,90.85743293,93.48466999,96.69665694,93.38405498,95.11681807,91.27594473,91.28555733,94.02493323,98.7498456,91.98686207,88.2917124,93.88357444,94.86006264,94.92750349
1999-04-01,95.13628062,92.15338232,98.07896485,94.65439651,96.87589182,.,91.68818531,93.62853866,96.86034221,94.38407184,95.8516825,92.29220692,92.27485277,94.72991865,98.82250701,92.49440117,89.08616965,94.69510984,95.46775693,95.52102881
