DATE,MIXRSA,MNXRSA,NYXRSA,PHXRSA,POXRSA,SDXRSA,SFXRSA,SEXRSA,TPXRSA,WDXRSA
2010-09-01,144.21894057465,119.59360923547399,171.605938721622,106.14231881506201,142.169405858246,160.420286463612,138.884914897316,142.80172955736,134.349162690471,182.726072732337
2010-10-01,143.431095589846,118.535260329018,169.287718104639,104.905489833077,140.497430276204,158.836160797293,137.23640260923202,141.68672340516702,133.83951059478701,183.037920619637
2010-11-01,143.232463982528,117.30288282339701,168.778773268522,104.01486644030899,139.419177628179,159.840440694962,136.986153268388,141.142034879395,133.178278787615,183.47448449691
2010-12-01,142.87125457289198,116.840995741122,168.303490572192,102.933470692603,138.66205671818898,159.83923864485502,136.90633507028,139.93733419313,130.990200107313,184.14751763647598
2011-01-01,141.544231712548,114.836161082034,167.18864642802401,102.2919643277,138.144331168364,159.272352437068,136.532691217573,138.464297560755,130.532336484408,184.312387711576
2011-02-01,139.44879633403798,113.089726022164,166.613658854849,102.14712775137698,136.68077676081498,157.603509441129,134.740839031736,136.742943357259,130.038032802825,184.127181786515
2011-03-01,139.009938327606,110.151810326854,165.521782156058,101.70615412895,135.619054137751,155.824792089067,133.718053173214,135.983969821311,129.027759921751,182.038623454438
2011-04-01,138.85914782678,110.16400480996599,167.122951530677,101.545220885273,134.651940857778,155.551764591272,133.515332602728,136.03354140059798,127.978109437652,180.739973197362
2011-05-01,139.254342617045,110.865309351772,166.837785890649,100.769330197232,134.296058212272,154.771661876171,133.19367264883002,135.59980351955798,127.286740009113,180.580266355402
2011-06-01,139.438238786516,111.823248402078,166.285627619149,100.33137190534201,133.202998667013,154.014517673602,132.546524488895,135.325469528481,127.401558031024,180.61598374785598
2011-07-01,139.622452184097,112.844760882371,167.040860505811,99.660799375431,133.313439906482,153.125818287214,131.929725907363,134.740365769509,127.361681120905,181.668558347826
2011-08-01,139.008048747003,112.18752988608802,166.688960849689,99.337203411717,133.346601293958,152.739178170417,131.88677547933202,134.45477769509,127.441585048172,181.804091547914
2011-09-01,138.564427828223,112.166656832851,166.951665587173,99.39429338254101,134.08557449707502,151.98406177574,131.005647275573,133.543310428446,125.550848509198,182.931666268195
2011-10-01,137.81958162547198,111.944016921117,165.138758908038,99.72801203708401,133.936413541043,151.857590669882,131.16168190054302,133.127052737457,125.789523444909,181.273338276111
2011-11-01,137.171538125907,112.256734345646,164.308905598022,100.510814293101,132.996292432862,151.29616752928,129.803026974811,132.491200302328,125.215160441863,181.146062744169
