DATE,ATXRSA,BOXRSA,CRXRSA,CHXRSA,CEXRSA,DAXRSA,DNXRSA,DEXRSA,LVXRSA,LXXRSA
2010-05-01,107.826518719257,156.41083967633998,116.033763575845,124.04127970166799,105.766596298165,119.407722841072,128.300690592803,69.967462208208,102.97845241879801,175.156157913067
2010-06-01,107.50432788604999,155.726460522243,115.75812249841199,124.01924312031299,105.394511985493,119.001643927812,127.38299453766199,70.281781535292,101.947285764352,174.796342844188
2010-07-01,106.64877064673901,155.266152340279,115.13726829141301,123.13948143060101,104.739331274874,118.09457734338801,126.18541188821501,70.01132210281399,100.706146566615,174.230675351481
2010-08-01,105.39089048615101,154.506072113138,114.62390171259199,122.244437048435,103.88568594040301,116.835213815303,125.644971221036,69.35611521373801,100.189464594475,172.96634669270802
2010-09-01,103.95115898305201,153.38697863733802,114.07432484283899,120.571293849982,102.02798417861,115.80243349785,125.30622128551902,68.298628029351,100.269489703766,172.78902558686002
2010-10-01,102.54259162507799,152.998659524185,113.665841542099,119.22409085630501,101.228577804584,115.481427195568,125.39863859699601,67.730143689966,99.976243265427,172.59549343388198
2010-11-01,101.517141796348,153.063431903624,113.849176178647,118.389131953251,99.917667234074,115.252006846072,124.81312607142999,67.382906810203,100.05686103441099,172.689537135308
2010-12-01,101.399047364432,153.701542095038,113.58218078874201,118.112174492292,100.850670382749,115.97959753025499,125.074581406446,67.798591887339,99.40045825205,171.435608607612
2011-01-01,102.53357165676901,154.20284797608602,112.942982533136,117.78840167180599,101.06502354690599,116.279912328761,124.99064261595699,68.064891030143,99.47657585635599,171.51041260851102
2011-02-01,103.810141906407,153.23528081833402,112.209634064573,117.154483849944,101.516032762394,116.44665913371,124.377945031572,68.68283419881,99.038214889923,170.950417757525
2011-03-01,103.62454508176799,151.378277442878,110.221229057818,115.67698623959801,100.126456997003,115.021634463638,123.27748074060499,67.755666425781,98.210042473425,170.69278030508698
2011-04-01,103.564782365285,149.251630201476,110.948377732425,113.67168259508499,99.51509388782699,114.15257740866001,123.57792347999201,66.8682003435,97.304294231168,170.130514497132
2011-05-01,102.545555108484,151.17932493306802,111.43656716631399,113.80966833912599,98.928720022849,113.682657459766,123.77923226500401,67.178298833873,96.061452530758,169.203262339331
2011-06-01,101.947528357807,152.328043772039,112.100331348348,114.3694906035,98.768052333836,113.960920336021,124.155476297435,69.458029868244,95.690847422983,168.559892707389
2011-07-01,101.204741153141,152.159762440657,111.767782334295,114.48101192168801,99.19975830718701,114.385690352459,123.559753612864,71.256530291286,95.182023686094,167.96240740420902
2011-08-01,98.65689841698799,151.786829169752,111.604386234662,114.857019021889,99.09986514546999,114.771610443963,123.815371598399,71.295411037062,94.342996476035,166.922148834189
